chromosome,position,cm
20,39442210,57.813764
20,39453317,57.878529
20,39459401,58.002473
20,39572879,58.053662
20,39605360,58.146944
20,39611802,58.234186
20,40270138,58.363982
20,40272376,58.407423
20,40482585,58.519824
20,40584615,58.713689
20,40586445,58.852689
20,40745797,59.020533
20,40901723,59.10186
20,40908076,59.172857
20,40938007,59.196018
20,40941198,59.361768
20,40965325,59.379539
20,40989344,59.502407
20,40994026,59.633853
20,41025107,59.650301
20,41027007,59.745546
20,41195949,59.867932
20,41200266,59.956976
20,41278325,60.102082
20,41351134,60.15956
20,41360964,60.417775
20,41403176,60.589585
20,41479082,60.681399
20,41484685,60.873866
20,41580747,60.9162
20,41614484,61.16794
20,41616702,61.240639
20,41842716,61.560818
20,41844525,61.621688
20,41854428,61.627741
20,41863339,61.756712
20,42188050,62.028873
20,42198173,62.239828
20,42207405,62.298505
20,42350811,62.319602
20,42363106,62.449512
20,42479487,62.617519
20,42492206,62.711167
20,42548609,62.768103
20,42555737,62.917007
20,42622468,63.040539
20,42624233,63.163231
20,42851250,63.528738
20,43015108,63.597543
20,43058018,63.747326
20,43066361,63.891481
20,43136923,63.980661
20,43260659,63.998582999999996
20,43263356,64.110303
20,43338218,64.313138
20,43349217,64.452455
20,43383832,64.481859
20,43391186,64.583842
20,43589319,64.715574
20,43592248,64.803319
20,43946768,64.996014
20,43976281,65.103242
20,43980726,65.21357
20,44050342,65.220374
20,44076324,65.320902
20,44078335,65.438333
20,44530838,65.602291
20,44774044,65.7738
20,44841359,66.017164
20,44928729,66.115988
20,44960997,66.357338
20,44963439,66.435591
20,45119670,66.520922
20,45121949,66.617516
20,45207005,66.745648
20,45209349,66.899974
20,45215066,66.911674
20,45217128,66.992113
20,45258640,67.046455
20,45262123,67.16042
20,45384968,67.240054
20,45434399,67.398149
20,45558573,67.487003
20,45608700,67.636642
20,45610923,67.731083
20,45668951,67.793348
20,45673546,67.959268
20,45740274,68.03149
20,45742310,68.090512
20,45929455,68.253713
20,45935665,68.386219
20,45992318,68.43014
20,46000938,68.532641
20,46080076,68.577795
20,46084143,68.681126
20,46290316,68.745845
20,46292149,68.815349
20,46321860,68.836133
20,46375944,69.035075
20,46395807,69.206044
20,46469578,69.275297
20,46542059,69.453715
20,46543244,69.524118
20,46576714,69.546641
20,46578719,69.675063
20,46784745,69.842792
20,46787302,69.90988
20,46830078,70.050592
20,46833686,70.176725
20,46846323,70.254816
20,46852137,70.463569
20,46915255,70.51795
20,46922625,70.591349
20,46966590,70.639536
20,46968764,70.728672
20,47022898,70.775685
20,47035016,70.894113
20,47197520,71.035083
20,47201509,71.280812
20,47209445,71.404305
20,47495767,71.583611
20,47503405,71.637553
20,47933479,71.704417
20,48131649,71.913299
20,48140727,72.011224
20,48167203,72.050977
20,48177784,72.244101
20,48211084,72.31313
20,48212306,72.389329
20,48403371,72.50693
20,48408615,72.579173
20,48427027,72.594706
20,48430680,72.660328
20,48658312,72.74196
20,48662582,72.865493
20,48688446,72.942946
20,48928971,73.129463
20,48939076,73.202974
20,49118631,73.424224
20,49205320,73.437796
20,49237998,73.516012
20,49240948,73.590576
20,49258752,73.66699
20,49383580,73.72802
20,49391906,73.859742
20,49451189,73.931201
20,49496923,74.094557
20,49594955,74.121163
20,49598429,74.290896
20,49654572,74.374187
20,49663799,74.553987
20,49708528,74.580048
20,49718565,74.692991
20,49778876,74.766261
20,49781457,74.86082
20,49867243,75.013998
20,49869352,75.069811
20,49923771,75.134744
20,49949839,75.301487
20,50013781,75.376527
20,50017995,75.54528
20,50095433,75.631573
20,50104838,75.784817
20,50106713,75.879701
20,50150460,75.927062
20,50181785,76.077109
20,50460246,76.286305
20,50463160,76.363862
20,50540129,76.515009
20,50544361,76.625522
20,50574627,76.648454
20,50586703,76.77019
20,50633472,76.80184
20,50654400,77.121543
20,50712346,77.243919
20,50716048,77.334611
20,50809966,77.442938
20,51233412,77.525293
20,51337695,77.629615
20,51344369,77.698969
20,51376945,77.706073
20,51390385,77.789517
20,51393458,77.951564
20,51544356,78.051567
20,51551395,78.136939
20,51590534,78.157856
20,51601772,78.226473
20,51687647,78.352678
20,51691779,78.508805
20,51798120,78.614791
20,51813790,78.75303
20,51885269,78.889999
20,51886679,78.989677
20,51897545,79.008837
20,51901689,79.137632
20,51924676,79.170335
20,51928815,79.326254
20,51975637,79.348352
20,51979464,79.423503
20,52166279,79.598895
20,52167836,79.646298
20,52208838,79.680758
20,52220643,79.7814
20,52298091,80.004449
20,52308169,80.103303
20,52353308,80.152384
20,52357907,80.223381
20,52409288,80.290982
20,52411383,80.3789
20,52469400,80.427555
20,52473679,80.572054
20,52515516,80.635073
20,52532637,80.93294
20,52703284,81.1579
20,52743755,81.371256
20,52776841,81.401532
20,52788013,81.511707
20,52818822,81.565465
20,52822840,81.731987
20,52963993,81.836147
20,52967491,81.927179
20,53328845,82.364725
20,53330436,82.414839
20,53408214,82.457333
20,53411926,82.577135
20,53423022,82.680992
20,53440534,82.697012
20,53441950,82.794962
20,53619270,82.952292
20,53623313,83.161436
20,53769606,83.356897
20,53874547,83.405337
20,53878373,83.482663
20,54047236,83.536081
20,54054114,83.65671
20,54055895,83.776385
20,54087021,83.824673
20,54090065,83.941187
20,54139209,84.099777
20,54142809,84.324244
20,54235969,84.388478
20,54245911,84.47916
20,54318925,84.51089
20,54324707,84.627061
20,54346389,84.654072
20,54350851,84.739904
20,54535552,84.899608
20,54545112,84.971548
20,54548456,85.089451
20,54749386,85.153709
20,54804644,85.243263
20,54806415,85.355995
20,54964361,85.553671
20,54965901,85.65519
20,54977506,85.669484
20,54979171,85.758812
20,55099691,85.874371
20,55147983,86.080571
20,55150152,86.229168
20,55238529,86.418628
20,55255886,86.604952
20,55336241,86.823024
20,55339732,86.903209
20,55355434,86.927891
20,55359338,87.036134
20,55383288,87.111558
20,55393255,87.317636
20,55404648,87.335053
20,55407859,87.434269
20,55431571,87.513031
20,55445332,87.640406
20,55447397,87.762973
20,55595951,87.996488
20,55597892,88.050029
20,55645093,88.104945
20,55689894,88.334486
20,55754110,88.406425
20,55756909,88.496703
20,55988083,88.623432
20,55994630,88.714428
20,56163687,89.042115
20,56166739,89.13153
20,56177066,89.167211
20,56188989,89.380125
20,56220826,89.416802
20,56225045,89.59612
20,56257536,89.711906
20,56259053,89.832443
20,56285540,89.857051
20,56310819,90.162356
20,56357276,90.231331
20,56367949,90.371988
20,56444196,90.467916
20,56449579,90.69077
20,56512205,90.762438
20,56551953,90.898474
20,56554447,91.026756
20,56680674,91.226539
20,56683631,91.290319
20,56709290,91.309242
20,56719673,91.480777
20,56788088,91.5998
20,56791025,91.763217
20,56942557,91.856239
20,56946001,91.977486
20,57039311,92.065683
20,57044222,92.152768
20,57067003,92.178763
20,57070885,92.300312
20,57125934,92.433696
20,57131234,92.548924
20,57178659,92.658558
20,57187609,92.949043
20,57208104,93.071941
20,57210254,93.162972
20,57318794,93.21539
20,57322318,93.271394
20,57444209,93.347593
20,57456495,93.42826
20,57537113,93.54803
20,57540977,93.614137
20,57785350,93.734308
20,57861517,93.844444
20,57884501,94.04426
20,57932023,94.158996
20,57936561,94.304196
20,57961572,94.482082
20,58010082,94.575352
20,58011665,94.655414
20,58025422,94.835775
20,58064806,94.936109
20,58070544,95.035657
20,58103358,95.184074
20,58105747,95.30964
20,58216399,95.489231
20,58220942,95.549439
20,58295116,95.63204
20,58299485,95.748263
20,58308385,95.763992
20,58315732,95.925531
20,58380845,95.983013
20,58398890,96.147323
20,58407333,96.403747
20,58584712,96.527764
20,58587841,96.587518
20,58661046,96.758852
20,58665657,96.926162
20,58781169,97.044365
20,58797699,97.230816
20,58951550,97.385493
20,58966927,97.458361
20,58969278,97.555014
20,59110110,97.674879
20,59205183,97.890124
20,59269377,97.913186
20,59270887,97.967095
20,59361382,98.086171
20,59363839,98.303821
20,59394915,98.335083
20,59398159,98.474001
20,59446579,98.492391
20,59449041,98.566086
20,59456392,98.583034
20,59458560,98.753152
20,59554723,98.90518
20,59562077,99.207487
20,59569815,99.327065
20,59621411,99.347897
20,59622822,99.399345
20,59700804,99.506368
20,59707264,99.719424
20,59746221,99.739533
20,59748705,99.908826
20,59765295,99.941773
20,59770547,100.095104
20,59891849,100.208994
20,59895175,100.368154
20,59928237,100.397623
20,59946392,100.529143
20,59968019,100.556536
20,59970311,100.654219
20,59978364,100.677033
20,59980360,100.790868
20,60086318,100.876525
20,60099144,100.991431
20,60116784,101.01805
20,60126157,101.197338
20,60232649,101.379125
20,60252646,101.53896
20,60258466,101.731988
20,60288508,101.788874
20,60304823,101.91559
20,60306835,102.02609
20,60320627,102.137895
20,60338514,102.159732
20,60343572,102.289416
20,60378771,102.396518
20,60392038,102.636402
20,60457278,102.764423
20,60460263,102.889166
20,60552554,103.084903
20,60644069,103.128282
20,60680278,103.285027
20,60981155,103.52589
20,61090989,103.95695
20,61175829,104.092698
20,61264121,104.435443
20,61298966,104.479559
20,61303579,104.61273
20,61376127,104.831297
20,61412466,105.035875
20,61418482,105.156056
20,61463209,105.22804
20,61470725,105.383174
20,61503251,105.419671
20,61507075,105.532054
20,61635445,105.637832
20,61655587,105.741651
20,61721100,105.784375
20,61728509,105.960125
20,61789531,106.104457
20,61897024,106.183909
20,61906188,106.267505
20,61994165,106.442718
20,62005638,106.551543
20,62153786,106.822265
20,62199447,107.152386
20,62399641,107.292931
20,62402072,107.329394
20,62482282,107.363824
20,62489789,107.457289
20,62569794,107.530209
20,62583784,107.66428
20,62823902,107.961759
20,62828508,108.124578
20,62949445,108.266934
21,10865933,0.0
21,11001104,0.080769
21,11042513,0.285541
21,11184199,0.58386
21,14340641,0.584144
21,14603577,0.864264
21,14831607,0.902465
21,15087280,1.050334
21,15105485,1.144924
21,15218906,1.370242
21,15235349,1.475784
21,15275981,1.515984
21,15292828,1.608038
21,15341231,1.640959
21,15389721,1.776581
21,15448599,1.794687
21,15454603,1.896043
21,15584288,1.953221
21,15589940,2.047946
21,15726466,2.185574
21,15728574,2.239935
21,15840827,2.334488
21,15844481,2.442933
21,15862701,2.513539
21,15865123,2.635328
21,15948989,2.724469
21,15962213,2.870547
21,16134203,3.041006
21,16139198,3.114515
21,16141341,3.262023
21,16213169,3.295772
21,16224808,3.632362
21,16255542,3.676828
21,16259220,3.766115
21,16435223,3.898512
21,16440190,3.996755
21,16450918,4.008245
21,16457358,4.21404
21,16640923,4.449425
21,16691926,4.577183
21,16700677,4.721719
21,16841195,4.805038
21,16844621,4.953875
21,16867607,4.964078
21,16871095,5.035057
21,16943711,5.131361
21,16950054,5.200911
21,17010779,5.262717
21,17014200,5.40585
21,17305004,5.508579
21,17312072,5.657366
21,17511329,5.826122
21,17561453,5.989554
21,17641155,6.076739
21,17657785,6.257956
21,17699639,6.52776
21,17736865,6.651057
21,17753126,6.839051
21,17772069,6.853584
21,17775056,6.946712
21,17827923,6.991692
21,17832030,7.198578
21,17892744,8.754851
21,18001610,8.925012
21,18003257,9.038598
21,18049308,9.069998
21,18054416,9.212164
21,18095063,9.255833
21,18112535,9.440199
21,18221003,9.506431
21,18222925,9.612608
21,18282765,9.654025
21,18292255,9.73307
21,18346367,9.759278
21,18357940,9.826269
21,18457828,9.902001
21,18461216,10.042501
21,18616172,10.086168
21,18638247,10.187161
21,18695313,10.196818
21,18820372,10.496198
21,18830848,10.703661
21,18849848,10.828075
21,18950462,10.906295
21,18951922,10.960143
21,19038087,11.045215
21,19040421,11.119525
21,19101693,11.212832
21,19105345,11.341237
21,19131877,11.363907
21,19154417,11.602489
21,19194251,11.630711
21,19195839,11.701307
21,19331574,11.793347
21,19332852,11.846246
21,19413137,11.927159
21,19423145,12.021132
21,19479731,12.088651
21,19481308,12.20119
21,19505046,12.261183
21,19506694,12.378292
21,19529103,12.39852
21,19532546,12.483057
21,19546614,12.499578
21,19563425,12.686307
21,19567725,12.88244
21,19651357,12.965217
21,19659074,13.043563
21,19679960,13.067573
21,19689010,13.3481
21,19722357,13.412417
21,19724412,13.509969
21,19815058,13.560168
21,19929628,13.757922
21,19931541,13.843376
21,20198061,14.023836
21,20200137,14.081854
21,20407289,14.379985
21,20410051,14.528236
21,20477026,14.622892
21,20701702,14.687415
21,20704482,14.860145
21,20722633,14.869928
21,20724483,14.945676
21,20919209,15.05286
21,20959192,15.150224
21,20963920,15.257919
21,21022840,15.312912
21,21025259,15.412259
21,21054175,15.485907
21,21058038,15.5624
21,21424631,15.78597
21,21426885,15.839624
21,21640478,15.927417
21,21644193,16.064896
21,21720145,16.101456
21,21722621,16.18752
21,21772340,16.311116
21,21776409,16.417982
21,21797565,16.459084
21,21806745,16.633061
21,21815211,16.641095
21,21820835,16.800544
21,21879355,16.849812
21,21881499,16.910784
21,21922210,17.075675
21,21925160,17.13499
21,21974353,17.15637
21,22023454,17.364257
21,22067813,17.399195
21,22080292,17.651092
21,22179707,17.771284
21,22186040,17.924693
21,22197073,17.954896
21,22201990,18.068527
21,22366346,18.191159
21,22372723,18.320578
21,22483336,18.459059
21,22487514,18.583305
21,22525758,18.688846
21,22529735,18.763164
21,22813520,18.850535
21,22879687,18.942251
21,22887260,19.102918
21,23107064,19.222993
21,23123156,19.304411
21,23270643,19.449883
21,23278891,19.640388
21,23321717,19.704966
21,23324584,19.874714
21,23361567,19.926644
21,23363949,20.054256
21,23631676,20.220425
21,23648988,20.271015
21,23652741,20.343014
21,24050128,20.590066
21,24071413,20.707713
21,24488079,20.993274
21,24490947,21.034454
21,24628113,21.088786
21,24695405,21.19938
21,24696982,21.311114
21,24794434,21.400269
21,24833205,21.529424
21,25052229,21.638687
21,25091082,21.783489
21,25092996,21.911344
21,25243871,22.057584
21,25248201,22.181358
21,25302703,22.206114
21,25332798,22.296486
21,25339736,22.433005
21,25504177,22.571409
21,25506784,22.719205
21,25584393,22.768943
21,25588956,22.880277
21,25778554,22.93948
21,25781648,22.984711
21,25900251,23.072141
21,25901768,23.185431
21,25938375,23.1941
21,25941262,23.261492
21,25962522,23.272367
21,25964614,23.380427
21,26007429,23.388691
21,26032368,23.492942
21,26089115,23.560858
21,26091601,23.684284
21,26468200,23.905194
21,26507367,24.004649
21,26509728,24.109617
21,27176471,24.385123
21,27747151,24.916101
21,27777181,25.002464
21,27780065,25.147081
21,27793805,25.164172
21,27796105,25.25871
21,27810464,25.291927
21,27813705,25.39401
21,27840793,25.435113
21,27847264,25.627179
21,27877118,25.65659
21,27879069,25.794754
21,27915145,25.843508
21,27917387,25.901721
21,28093730,26.032921
21,28097013,26.162945
21,28105817,26.241419
21,28205789,26.357475
21,28210657,26.529179
21,28220730,26.602052
21,28389167,26.73766
21,28391583,26.95102
21,28563631,27.086786
21,28565435,27.229519
21,28631156,27.448347
21,28632409,27.522162
21,28705490,27.601926
21,28717414,27.8589
21,28844493,28.044086
21,28929393,28.08524
21,28932087,28.152991
21,29123743,28.276509
21,29126637,28.396385
21,29284970,28.449077
21,29292521,28.896157
21,29421893,28.943359
21,29424927,29.012123
21,29446989,29.032124
21,29448496,29.148139
21,29516376,29.226927
21,29518528,29.311781
21,29803501,29.50409
21,29805018,29.612031
21,29953384,29.666223
21,29996304,29.788328
21,30845664,30.007421
21,30847320,30.057872
21,30957015,30.149806
21,30958171,30.193644
21,31196254,30.344055
21,31197963,30.424975
21,31268047,30.550011
21,31488234,30.713574
21,31492416,30.797872
21,31547989,30.825607
21,31551591,30.939061
21,31745761,31.015552
21,31755729,31.222618
21,32203274,31.301444
21,32214655,31.380463
21,32217530,31.536427
21,32287435,31.581783
21,32291501,31.717103
21,32457256,31.872999
21,32461455,31.948704
21,32521311,32.039407
21,32528597,32.148622
21,32666803,32.238146
21,32670434,32.322865
21,32765966,32.456032
21,32770355,32.575749
21,32807518,32.61749
21,32816922,32.784741
21,33230596,33.007731
21,33270555,33.088388
21,33275860,33.240525
21,33325997,33.301654
21,33334632,33.436549
21,33420670,33.555848
21,33423041,33.628947
21,33478686,33.791452
21,33483827,33.853938
21,33527844,33.89882
21,33529709,34.017635
21,33670344,34.109135
21,33674424,34.190647
21,33773245,34.240289
21,33774784,34.311543
21,33996278,34.563223
21,34301083,34.646052
21,34376120,34.803388
21,34377594,34.90535
21,34510766,35.106744
21,34512979,35.263696
21,34589270,35.457199
21,34632316,35.465812
21,34652675,35.658283
21,34742617,35.710042
21,34744239,35.781063
21,35220001,35.936176
21,35227103,36.164934
21,35424810,36.3996
21,35426855,36.463815
21,35576394,36.538315
21,35599366,36.729394
21,35721560,36.822373
21,35726698,36.995316
21,35822270,37.104259
21,35823779,37.171917
21,36011213,37.372879
21,36013684,37.44802
21,36124353,37.517887
21,36127330,37.58864
21,36223627,37.678143
21,36228360,37.849428
21,36241929,37.924895
21,36245236,38.046482
21,36278942,38.08356
21,36281630,38.227749
21,36338306,38.285669
21,36340856,38.423292000000004
21,36382460,38.586718
21,36384363,38.651309
21,36414780,38.688694
21,36416840,38.819905
21,36522993,38.978015
21,36524938,39.081275
21,36688528,39.245725
21,36689996,39.337544
21,36821126,39.442827
21,36826245,39.60925
21,36881980,39.652775
21,36890054,39.772291
21,37305826,39.920959
21,37310356,40.062057
21,37592741,40.203625
21,37665971,40.29313
21,37684886,40.396564
21,37795217,40.428828
21,37866480,40.568285
21,37872447,40.688905
21,37996433,40.776426
21,37998467,40.88237
21,38038694,40.931776
21,38042424,41.064769
21,38072356,41.092995
21,38075881,41.22335
21,38121537,41.370557
21,38129122,41.459739
21,38149390,41.46929
21,38156483,41.614696
21,38429389,41.814596
21,38432621,41.9722
21,38710631,42.061099
